amazonde,base,de,B00NF0CD3E,Mon Nov  5 03:15:39 2018,,,2.96,,,
amazonde,base,de,B00E3RBSFM,Mon Nov  5 03:15:39 2018,,,1.62,,,
amazonde,base,de,B00925C41W,Mon Nov  5 03:15:42 2018,,,3.09,,,
amazonde,base,de,B00TTSRK1G,Mon Nov  5 03:15:42 2018,,,14.99,,,
amazonde,base,de,B00NF0L1H8,Mon Nov  5 03:15:42 2018,,,3.93,,,
amazonde,base,de,B00NF0L20Y,Mon Nov  5 03:15:42 2018,,,4.22,,,
amazonde,base,de,B00TTSRI1I,Mon Nov  5 03:15:43 2018,,,7.7,,,
amazonde,base,de,B0018D2HEU,Mon Nov  5 03:15:42 2018,,,,,
amazonde,base,de,B01M35DZBL,Mon Nov  5 03:15:42 2018,,,46.95,,,
amazonde,base,de,B07BM9CYX2,Mon Nov  5 03:15:44 2018,,,19.11,,,
amazonde,base,de,B07BMC5B1J,Mon Nov  5 03:15:44 2018,,,27.89,,,
amazonde,base,de,B0018JZAE8,Mon Nov  5 03:15:44 2018,,,5.58,,,
amazonde,base,de,B07BNYWJRK,Mon Nov  5 03:15:45 2018,,,45.95,,,
amazonde,base,de,B00ICPNVT2,Mon Nov  5 03:15:45 2018,,,6.19,,,
amazonde,base,de,B074CH85CH,Mon Nov  5 03:15:45 2018,,,5.3,,,
amazonde,base,de,B0018D9D38,Mon Nov  5 03:15:45 2018,,,90.0,,,
amazonde,base,de,B0018D9D38,Mon Nov  5 03:15:45 2018,,,90.0,,,,amazonde,base,de,B07JFMMST8,Mon Nov  5 03:15:45 2018,,,90.0,,,
amazonde,base,de,B07BMC1V7K,Mon Nov  5 03:15:46 2018,,,,,
amazonde,base,de,B07CVF7CXL,Mon Nov  5 03:15:46 2018,,,14.83,,,
amazonde,base,de,B07B19D5HG,Mon Nov  5 03:15:46 2018,,,,,
amazonde,base,de,B07CQ4QHCT,Mon Nov  5 03:15:48 2018,,,14.55,,,
amazonde,base,de,B078YW3BSJ,Mon Nov  5 03:15:48 2018,,,9.33,,,
amazonde,base,de,B06XDS9CL3,Mon Nov  5 03:15:48 2018,,,23.99,,,
amazonde,base,de,B0791K16QF,Mon Nov  5 03:15:48 2018,,,20.01,,,
